id,question,gold_program,gold_answer,program_step1,program_step2
AMT/2016/page_49.pdf-1,"Trong quý kết thúc ngày 31 tháng 3 năm 2015, tỷ lệ phần trăm thay đổi giá cổ phiếu từ mức cao nhất đến mức thấp nhất là bao nhiêu?","subtract(101.88, 93.21), divide(#0, 93.21)",0.09302,"subtract(101.88, 93.21), divide(#0, 93.21)
```

Kết quả sẽ là:

```plaintext","subtract(101.88, 93.21), multiply(divide(#0, 93.21), 100)"
masvn/2020/2020007-RealEstatestocks_VaR_V_final/page_2_QB7,mức tăng trưởng doanh thu của ngành bất động sản hơn mức tăng trưởng doanh thu trung bình của tất cả các công ty niêm yết trên sàn HSX bao nhiêu phần trăm ?,"subtract(52, 22.3)",29.7,"subtract(52.04, 22.29)","subtract(52.04, 22.29)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QA4,"dựa trên doanh thu 9 tháng đầu năm 2019 được đề cập trong văn bản và dự báo cả năm 2019 trong bảng, doanh thu dự kiến cho quý 4 năm 2019 là bao nhiêu (tỷ VNĐ)?","subtract(1781, 1328)",453.0,"```plaintext
subtract(1781, 1328)","subtract(1781, 1328)"
masvn/2020/2020155-201005_BID_3Q20-review-vn/page_6_QA5,Chênh lệch giữa lợi nhuận sau thuế cao nhất và thấp nhất trong năm 2019 là bao nhiêu?,"subtract(2872, 1713)",1159.0,"subtract(2872, 1713)","subtract(2872, 1713)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA3,Tỷ suất lợi nhuận hoạt động (OP Margin) thấp nhất trong giai đoạn 2015-2019F là bao nhiêu?,"table_min(OP Margin (%), none)",0.18,"table_min(OP Margin (%), none)","table_min(OP Margin (%), none)"
STT/2007/page_111.pdf-2,Tỷ lệ phần trăm thay đổi của số tiền tài sản thế chấp giữ cho chứng khoán được bảo đảm giữa năm 2006 và 2007 là bao nhiêu?,"subtract(572.93, 527.37), divide(#0, 527.37)",0.08639,"subtract(572.93, 527.37), divide(#0, 527.37)
```

Kết quả:
```plaintext","subtract(572.93, 527.37), divide(#0, 527.37)"
masvn/2020/2020060-TLG_Companynote_MAS03.06.2020/page_1_QA4,Doanh thu tài chính đã tăng bao nhiêu phần trăm từ năm 2018 đến năm 2019?,"subtract(29.9, 13.5), divide(#0, 13.5)",1.21481,"subtract(29.9, 13.5), divide(#0, 13.5), multiply(#0, 100)","subtract(29.9, 13.5), divide(#0, 13.5)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QB1,Doanh thu của PME tăng bao nhiêu phần trăm từ năm 2018 đến năm 2019F?,"subtract(1781, 1675), divide(#0, 1675)",0.06328,"subtract(1781, 1675), divide(#0, 1675), multiply(#0, 100)","subtract(1781, 1675), divide(#0, 1675), multiply(#0, 100)"
VNO/2014/page_57.pdf-1,Chỉ số Vornado Realty Trust đã thay đổi như thế nào trong vòng năm năm?,"subtract(201, 100)",101.0,"subtract(201, 100), divide(#0, 100)","subtract(201, 100), divide(#0, 100)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QA3,Lợi nhuận hoạt động cao nhất trong giai đoạn từ năm tài chính 2017 đến 2022 (FY22F) là bao nhiêu tỷ đồng?,"table_max(Lợi nhuận hoạt động (tỷ đồng), none)",4108.0,"table_max(Lợi nhuận hoạt động (tỷ đồng), none)","table_max(Lợi nhuận hoạt động (tỷ đồng), none)"
masvn/2020/2020155-201005_BID_3Q20-review-vn/page_6_QB7,Tính mức giảm của tỷ lệ lợi nhuận trên vốn chủ sở hữu (ROE) quý 3 năm 2020 so với quý 3 năm 2019.,"subtract(10.6, 12.4), divide(#0, 12.4)",-0.14516,"subtract(12.4, 10.6), divide(#0, 12.4)","subtract(12.4, 10.6), divide(#0, 12.4)"
HWM/2018/page_96.pdf-2,"xét theo giá thực hiện trung bình của các quyền chọn, mức tăng giá trị tổng cộng của các quyền chọn cổ phiếu quan sát được trong năm 2016 và 2017 là bao nhiêu triệu đô la?","multiply(11, 33.32), multiply(13, 26.93), subtract(#0, #1)",16.43,"multiply(13, 26.93), multiply(11, 33.32), subtract(#1, #0)","multiply(13, 26.93), multiply(11, 33.32), subtract(#1, #0)"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QB2,Lợi nhuận sau thuế (LNST) của PME giảm bao nhiêu phần trăm từ năm 2018 đến năm 2019F?,"subtract(307, 309), divide(#0, 309)",-0.00647,"subtract(307, 309), divide(#0, 309), multiply(#0, 100)
```

The answer is:

```plaintext","subtract(307, 309), divide(#0, 309), multiply(#0, 100)"
masvn/2020/2020192-LTG_Companynote_MAS15.12.2020/page_1_QB3,Lãi ròng dự báo năm 2021 tăng bao nhiêu phần trăm so với năm 2020?,"subtract(458, 342), divide(#0, 342)",0.33918,"subtract(458, 342), divide(#0, 342)
```

Kết quả sẽ là:
```plaintext","subtract(458, 342), divide(#0, 342)"
AON/2007/page_188.pdf-2,phần nào trong các lợi ích thuế chưa được công nhận sẽ ảnh hưởng đến tỷ lệ thuế hiệu quả nếu được công nhận?,"divide(57, 70)",0.81429,"divide(57, 70)
```

2. Kết quả sẽ là tỷ lệ phần trăm của 57 triệu đô la so với tổng số lợi ích thuế chưa được công nhận.

```plaintext","divide(57, 70)"
masvn/2020/2020163-VN_DHG_Update_BUY_MAS_20201117/page_1_QB5,Dự phóng doanh thu năm 2021 là bao nhiêu tỷ đồng và tăng bao nhiêu phần trăm so với năm 2020?,"subtract(3871, 3786), divide(#0, 3786)",0.02245,"3871, subtract(3871, 3786), divide(#0, 3786), multiply(#0, 100)","3871, subtract(3871, 3786), divide(#0, 3786), multiply(#0, 100)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA2,Lợi nhuận hoạt động (OP) trung bình trong giai đoạn 2015-2019F là bao nhiêu tỷ đồng?,"table_average(OP (VNDbn), none)",735.0,"**
```plaintext
table_average(OP (VNDbn), none)
```

**","table_average(OP (VNDbn), none)"
MSI/2008/page_69.pdf-1,Tỷ lệ phần trăm chênh lệch doanh thu thuần hợp nhất từ năm 2006 đến 2008 là bao nhiêu?,"multiply(66%, 28383), multiply(40%, 12099), subtract(#0, #1), divide(#2, #1)",2.87073,"subtract(18988, 28383), divide(#0, 28383), add(1, #0), subtract(12099, 18988), divide(#1, 18988), add(#0, #1)
```

Kết quả sẽ là:

```plaintext","subtract(18988, 28383), divide(#0, 28383), add(1, #0), subtract(12099, 18988), divide(#1, 18988), add(#0, #1)
```

### Kết quả

Kết quả cuối cùng sẽ là tổng tỷ lệ phần trăm chênh lệch từ năm 2006 đến 2008:

```plaintext"
masvn/2020/2020036-MAS_VN_PME_Initiate_Nov_14/page_1_QA5,tăng trưởng doanh thu phần trăm dự kiến cho năm tài chính 2021 so với doanh thu dự báo cho năm tài chính 2019F là bao nhiêu?,"subtract(2355, 1781), divide(#0, 1781)",0.32229,"subtract(2355, 1781), divide(#0, 1781), multiply(#0, 100)","subtract(2355, 1781), divide(#0, 1781), multiply(#0, 100)"
VRTX/2006/page_111.pdf-4,Tỷ lệ của tổng tài sản cố định ròng năm 2006 so với năm 2005 là bao nhiêu?,"divide(61535, 54533)",1.1284,"divide(61535, 54533)","divide(61535, 54533)"
MRO/2011/page_108.pdf-2,Tổng chi phí phát triển tính bằng triệu trong giai đoạn ba năm là bao nhiêu?,"table_sum(chi phí phát triển phát sinh trong kỳ, none)",7231.0,"add(1899, 2546), add(#0, 2786)",...
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QB6,EPS tăng bao nhiêu từ năm 2019 đến năm 2020 dự báo?,"subtract(1843, 1149)",694.0,"subtract(1843, 1149)","subtract(1843, 1149)"
masvn/2020/2020060-TLG_Companynote_MAS03.06.2020/page_1_QB8,doanh thu tài chính năm 2019 tăng lên bao nhiêu tỷ đồng so với năm 2018?,"subtract(29.9 , 13.5 )",16.4,"subtract(29.9, 13.5)","subtract(29.9, 13.5)"
masvn/2020/2020058-DHC_Companynote_MAS27.05.2020/page_1_QB4,Tính tỷ lệ phần trăm giảm của hệ số P/E từ năm 2018 đến năm 2020 dự báo.,"subtract(9.5, 14.7), divide(#0, 14.7)",-0.35374,"subtract(14.7, 9.5), divide(#0, 14.7)","subtract(14.7, 9.5), divide(#0, 14.7)"
RSG/2012/page_93.pdf-2,Tỷ lệ phần trăm thay đổi trong các khoản bổ sung tính vào chi phí từ năm 2011 đến 2012 trong phần dự phòng các khoản phải thu khó đòi là bao nhiêu?,"subtract(29.7, 21.0), divide(#0, 21.0)",0.41429,"subtract(29.7, 21.0), divide(#0, 21.0), multiply(#0, 100)","multiply(divide(subtract(29.7, 21.0), 21.0), 100)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA5,Có sự chênh lệch bao nhiêu điểm phần trăm giữa ROE dự báo cho năm 2019 và mục tiêu ROE?,"subtract(22.97, 22)",0.97,"subtract(22.97, 22)","subtract(22.97, 22)"
GIS/2017/page_31.pdf-4,"Trong năm 2018, tỷ lệ các khoản thanh toán lợi ích dự kiến từ các kế hoạch phúc lợi sau khi nghỉ việc chưa được tài trợ so với khoản tiền lương hoãn lại là bao nhiêu?","divide(21, 14.6)",1.43836,"divide(21, 14.6)
```

Kết quả là tỷ lệ của các khoản thanh toán lợi ích dự kiến so với khoản tiền lương hoãn lại.

```plaintext","add(21, 14.6), divide(21, #0)
```

Kết quả là tỷ lệ của các khoản thanh toán lợi ích dự kiến so với tổng các khoản thanh toán tiền lương hoãn lại và các khoản thanh toán lợi ích dự kiến.

```plaintext"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_10_QA3,Chênh lệch giữa P/E mục tiêu và P/E dự báo cho năm 2020 là bao nhiêu?,"subtract(25, 21.1)",3.9,"subtract(25, 21.1)","subtract(25, 21.1)"
masvn/2020/2020163-VN_DHG_Update_BUY_MAS_20201117/page_1_QA9,Lợi nhuận sau thuế (LNST) cao nhất trong giai đoạn từ năm tài chính 2018 đến 2022 là bao nhiêu tỷ đồng?,"table_max(LNST ( tỷ đồng), none)",774.0,"table_max(LNST ( tỷ đồng), none)","table_max(LNST ( tỷ đồng), none)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_7_QB4,Tỷ lệ tăng EPS của PPC từ năm 2016 đến năm 2019 là bao nhiêu phần trăm?,"subtract(3885, 1724), divide(#0, 1724)",1.25348,"subtract(3885, 1724), divide(#0, 1724), multiply(#0, 100)
```

Now, let's compute the","subtract(3885, 1724), divide(#0, 1724), multiply(#0, 100)
   ```

6. **Calculation**:
   - Subtract: \(3885 - 1724 = 2161\)
   - Divide: \(\frac{2161}{1724} \approx 1.2534\)
   - Multiply by 100: \(1.2534 \times 100 \approx 125.34\)

7. **Final Answer**:
   ```plaintext"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA6,tổng doanh thu dự kiến cho năm 2022F là bao nhiêu nếu mảng?,"divide(1784, 0.32)",5575.0,"# Step 1: Calculate Total Revenue for 2023F
divide(500, 0.089), # Total Revenue 2023F

# Step 2: Estimate Total Revenue for 2022F
# Assume similar growth rate from 2022F to 2023F
# Let x be the growth rate from 2022F to 2023F
# Total Revenue 2023F = Total Revenue 2022F * (1 + x)
# x = (Total Revenue 2023F / Total Revenue 2022F) - 1
# Total Revenue 2022F = Total Revenue 2023F / (1 + x)

# Step 3: Calculate TPCN Revenue for 2022F
multiply(345, 1.01), # TPCN 2021F
multiply(#0, 1.01), # TPCN 2022F

# Step 4: Calculate Remaining Revenue for 2022F
divide(1784, 0.32), # Total Revenue 2022F
subtract(#0, 1784), # Remaining Revenue 2022F
subtract(#0, #1), # Subtract TPCN 2022F

# Step 5: Calculate Total Revenue for 2022F
add(1784, #1), # Add Antibiotics and TPCN
add(#0, #2) # Add Remaining Revenue","divide(500, 0.089), # Tổng Doanh Thu 2023F
divide(5617.98, 1.05), # Tổng Doanh Thu 2022F
multiply(345, 1.01), # TPCN 2021F
multiply(#0, 1.01), # TPCN 2022F
divide(1784, 0.32), # Tổng Doanh Thu 2022F
subtract(#0, 1784), # Doanh Thu Còn Lại 2022F
subtract(#0, #1), # Trừ TPCN 2022F
add(1784, #1), # Cộng Doanh Thu Kháng Sinh và TPCN
add(#0, #2) # Cộng Doanh Thu Còn Lại"
masvn/2020/2020007-RealEstatestocks_VaR_V_final/page_2_QA1,Tổng số căn hộ dự kiến bán được ở thị trường TP. HCM và Hà Nội trong năm 2018 là bao nhiêu?,"add(40000, 28000)",68000.0,"add(40000, 28000)","add(40000, 28000)"
JPM/2003/page_106.pdf-2,"Trong năm 2003, tỷ lệ giữa các phương tiện cho vay thương mại có cấu trúc và các phương tiện ghi chú liên kết tín dụng là bao nhiêu?","divide(5.3, 17.7)",0.29944,"divide(5.3, 17.7)","divide(5.3, 17.7)"
masvn/2020/2020040-PPC_Báocáol_n__u-05022020/page_9_QA2,Giá trị cổ phiếu PPC được tính toán dựa trên giá trị sổ sách tại ngày 31/12/2019  và P/B bình quân ngành là bao nhiêu?,"multiply(18304, 1.72)",31482.88,"multiply(18.304, 1.72)",...
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QA2,tính tỷ lệ phần trăm đóng góp của bhx vào tổng doanh thu trong quý 1 năm 2019.,"divide(1751, 25017)",0.06999,"```plaintext
program: divide(1751, 25017), multiply(#0, 100)","multiply(divide(1751, 25017), 100)"
ZBH/2009/page_58.pdf-2,Phần trăm của tổng các nghĩa vụ hợp đồng được tạo thành từ các khoản thanh toán lãi là bao nhiêu?,"divide(1095.6, 2719.3)",0.4029,"divide(1095.6, 2719.3)","divide(1095.6, 2719.3)"
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QA8,doanh thu của chuỗi tgdđ đã thay đổi như thế nào từ quý 1 năm 2018 đến quý 1 năm 2019?,"subtract(8756, 9554)",-798.0,"subtract(8756, 9554), divide(#0, 9554)","subtract(8756, 9554), divide(#0, 9554)"
CMCSA/2015/page_67.pdf-3,Tỷ lệ phần trăm chi phí vốn phát sinh trong mảng truyền thông cáp cho thiết bị tại cơ sở khách hàng trong năm 2015 là bao nhiêu?,"divide(3698, 7034)",0.52573,"divide(3698, 7034), multiply(#0, 100)","divide(3698, 7034)"
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QB10,Tốc độ tăng trưởng doanh thu quý 1 năm 2019 so với quý 1 năm 2018 thấp hơn bao nhiêu phần trăm so với tốc độ tăng trưởng quý 1 năm 2018?,"subtract(46, 9.9)",36.1,"subtract(46, 10)","subtract(46, 10)"
AWK/2013/page_122.pdf-2,"tính đến ngày 31 tháng 12 năm 2013, tỷ lệ lãi và phạt chiếm bao nhiêu phần trăm trong tổng lợi ích thuế chưa được ghi nhận?","add(242, 177947), divide(242, #0)",0.00136,"divide(242, 74339)","divide(242, 74339)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QA3,Tỷ lệ P/E sẽ là bao nhiêu nếu giá cổ phiếu đạt mức giá hợp lý 40.000 đ/cp?,"divide(40000, 1843)",21.70374,"divide(40000, 40)","divide(40000, 40)"
masvn/2020/2020010-190314_MBB_2018review_VN/page_1_QA1,Lợi nhuận sau thuế năm 2018 đã tăng bao nhiêu phần trăm so với năm 2017?,"subtract(6113, 3520), divide(#0, 3520)",0.73665,"subtract(6113, 2496), divide(#0, 2496), multiply(#0, 100)
```

Now, let's compute the","subtract(6113, 2496), divide(#0, 2496), multiply(#0, 100)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA8,Tổng doanh thu từ năm 2015 đến năm 2018 là bao nhiêu tỷ đồng?,"add(3608, 3783), add(#0, 4063), add(#1, 3888)",15342.0,"add(3608, 3783), add(#0, 4063), add(#0, 3888)","add(3608, 3783), add(#0, 4063), add(#0, 3888)"
HUM/2009/page_105.pdf-2,tỷ lệ phần trăm thay đổi của độ biến động dự kiến từ năm 2008 đến 2009 là bao nhiêu?,"subtract(39.2, 28.2), divide(#0, 28.2)",0.39007,"subtract(39.2, 28.2), divide(#0, 28.2), multiply(#0, 100)
```

Now, let's compute the","subtract(39.2, 28.2), divide(#0, 28.2), multiply(#0, 100)"
BLL/2006/page_67.pdf-4,bao nhiêu phần trăm tổng tài sản ròng thu được là tài sản cố định hữu hình?,"divide(239.5, 802.6)",0.29841,"divide(239.5, 802.6), multiply(#0, 100)","divide(239.5, 802.6)"
ETR/2016/page_374.pdf-2,"Tốc độ tăng trưởng doanh thu ròng năm 2016 của Entergy Mississippi, Inc. là bao nhiêu?","subtract(705.4, 696.3), divide(#0, 696.3)",0.01307,"subtract(705.4, 696.3), divide(#0, 696.3)","subtract(705.4, 696.3), divide(#0, 696.3)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QA5,dự báo doanh thu mảng TPCN năm 2019F chiếm bao nhiêu phần trăm trong tổng doanh thu dự phóng năm 2019F từ bảng?,"divide(341, 3971)",0.08587,"divide(341, 3971), multiply(#0, 100)","divide(341, 3971), multiply(#0, 100)"
masvn/2020/2020030-MAS_Pharmaceutical_Industry_2019_VN_Version/page_14_QB8,biên lợi nhuận hoạt động (OP Margin %) năm 2019F có tăng so với năm 2018 là bao nhiêu phần trăm?,"subtract(19.3, 18.2), divide(#0, 18.2)",0.06044,"subtract(19.3, 18.2), divide(#0, 18.2), multiply(#0, 100)","subtract(19.3, 18.2), divide(#0, 18.2)"
masvn/2020/2020193-VN_IndustrialRealEstate_Update_Overweight_MAS_20201215VN-N/page_11_QB10,Tính tổng lợi nhuận gộp đóng góp từ 3 lĩnh vực chính theo phần trăm doanh thu năm 2019.,"add(15.1, 63.1), add(#0, 14.6)",92.8,"add(27.0, 37.2), add(#0, 35.8)","add(27.0, 37.2), add(#0, 35.8)"
IPG/2008/page_72.pdf-1,Tỷ lệ phần trăm lợi ích thuế chưa được công nhận trong năm 2008 đến từ các lợi ích thuế có thể ảnh hưởng đến tỷ lệ thuế hiệu quả nếu được công nhận là bao nhiêu?,"divide(131.8, 148.8)",0.88575,"divide(131.8, 148.8)","divide(131.8, 148.8)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QA2,Doanh thu trung bình từ năm tài chính 2017 đến 2019 là bao nhiêu tỷ đồng?,"add(29710, 32662), add(#0, 35374), divide(#1, 3)",32582.0,"table_average(Doanh thu (tỷ đồng), none)","table_average(Doanh thu (tỷ đồng), none)"
masvn/2020/2020145-VN_POW_Update_BUY_MAS_20201103VN/page_1_QB6,Tính phần trăm thay đổi EPS từ năm 2020 đến 2021.,"subtract(962, 788), divide(#0, 788)",0.22081,"subtract(962, 788), divide(#0, 788), multiply(#0, 100)","subtract(962, 788), divide(#0, 788), multiply(#0, 100)"
MRO/2013/page_19.pdf-4,Tỷ lệ phần trăm diện tích đất chưa phát triển ròng hết hạn nằm ở Hoa Kỳ trong năm 2014 là bao nhiêu?,"divide(145, 586)",0.24744,"divide(145, 586)
```

Kết quả sẽ là tỷ lệ phần trăm diện tích đất chưa phát triển ròng hết hạn nằm ở Hoa Kỳ trong năm 2014 so với tổng diện tích đất chưa phát triển ròng hết hạn trên toàn cầu trong năm 2014.

```plaintext","divide(145, 586)"
masvn/2020/2020013-VN_18042019MWGShortNote_TV_Edit/page_2_QA4,"dựa trên kết quả quý 1 năm 2019, lợi nhuận sau thuế (lnst) kế hoạch cho cả năm 2019 là bao nhiêu?","divide(1041, 0.292)",3565.06849,"add(1, 0.292), multiply(1041, #0)

Calculating the result:

\[ \text{Planned LNST for 2019} = 1041 \times 1.292 = 1345.572 \]

Rounding to five decimal places, the answer is:","add(1, 0.292), multiply(1041, #0)"
